0,-31.1385056120351,54.422966472234,-150.125,0.241481456572266,0.0647047612756282,0,128
2,-54.1753962176565,31.5652426226131,-137.625,0.176776695296638,0.176776695296638,0,128
4,-62.7083117434121,0.217176101747805,-150.125,0.0647047612756282,0.241481456572266,0,128
6,-54.4207818424098,-31.146658761535,-137.625,-0.0647047612756282,0.241481456572266,0,128
8,-31.5637464233785,-54.1768924168911,-150.125,-0.176776695296638,0.176776695296638,0,128
10,-0.231607514951774,-62.7044448578985,-137.625,-0.241481456572266,0.0647047612756282,0,128
12,31.1488898335558,-54.4201840284635,-150.125,-0.241481456572266,-0.0647047612756282,0,128
14,54.1854680860458,-31.5551707542238,-137.625,-0.176776695296638,-0.176776695296638,0,128
16,62.7031964381929,-0.236266680722206,-150.125,-0.0647047612756282,-0.241481456572266,0,128
18,54.415128050027,31.1677590019631,-137.625,0.0647047612756282,-0.241481456572266,0,128
20,31.5645470873715,54.1760917528982,-150.125,0.176776695296638,-0.176776695296638,0,128
22,0.239442862161493,62.7023453829413,-137.625,0.241481456572266,-0.0647047612756282,0,128
1,-31.1334440998754,54.4243227003297,137.625,0.241481456572266,0.0647047612756282,0,128
3,-54.191386305593,31.5492525346766,150.125,0.176776695296638,0.176776695296638,0,128
5,-62.7035214675904,0.235053654496651,137.625,0.0647047612756282,0.241481456572266,0,128
7,-54.4234218014863,-31.1368063001313,150.125,-0.0647047612756282,0.241481456572266,0,128
9,-31.5627214100455,-54.1779174302242,137.625,-0.176776695296638,0.176776695296638,0,128
11,-0.239799736618812,-62.7022497587186,150.125,-0.241481456572266,0.0647047612756282,0,128
13,31.1456286378646,-54.4210578632153,137.625,-0.241481456572266,-0.0647047612756282,0,128
15,54.1910872250885,-31.5495516151812,150.125,-0.176776695296638,-0.176776695296638,0,128
17,62.7037101057752,-0.234349647206896,137.625,-0.0647047612756282,-0.241481456572266,0,128
19,54.4190621703967,31.1530766648601,150.125,0.0647047612756282,-0.241481456572266,0,128
21,31.5601913781217,54.1804474621479,137.625,0.176776695296638,-0.176776695296638,0,128
23,0.215035538317888,62.7088853056546,150.125,0.241481456572266,-0.0647047612756282,0,128
